행정구역별,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01
구미시,98.18696045,98.70310943,99.38643648,100.4334875,101.323816,102.0219838,103.4939273,104.7172772,106.446047,107.1982975,108.0241793,109.6039118,110.8190449,112.0809422,113.870876,114.5169006,114.9674033,115.4842988,115.8197019,115.9544864,116.0300316,116.0414996,116.1153016,116.162225,116.29879,116.4829548,116.8684693,117.0124922,117.0763542,117.3303286,117.4615143,117.5548761,117.6174707,117.7599126,117.5825265,117.3013527,117.0924164,116.4819702,116.0643644,115.7050074,115.0493224,114.4103786,113.6353238,112.7933058,111.8455752,111.1489653,110.6425621,110.5477249,110.3033861,109.8668318,109.6171804,109.1502125,108.832464,108.3007516,107.9607739,107.6686761,106.9844977,106.2838046,105.8414638,105.1891995,104.4841978,103.8591582,103.3170887,102.9489691,102.4500335,102.1428328,101.5825369,101.2783404,100.8359896,100.4901245,100.0292806,99.62578859,99.26071463,98.62295009,98.17256488,97.74155376,97.34297966,96.83716721,96.3947922,95.68140164,95.19585999,94.62946688,93.88961947,93.05162464,92.48016672,91.63151102,90.70926277,90.28503909,89.97809809,89.62276353,89.38768018,89.1647062,89.74752346,90.83026542,91.54623692,91.5532342,91.68228736,92.46511498,93.49403725,94.62559091,95.63139173,96.67130036,98.1501805,100,101.2200293,102.1457186,103.1323335,104.4001718,105.5898628,106.4841045,107.0455133,107.1891664,107.287592
영주시,93.28909775,93.40667606,93.77396296,94.01983097,94.68206168,95.19476907,95.74107284,95.73735346,96.52156754,97.0797051,97.42412675,97.90107606,98.53639467,98.85058902,99.97926591,100.5762901,100.9457966,101.2616849,101.2582769,101.3485107,101.5759703,101.7191605,101.7303694,102.052873,102.203777,102.4360122,103.0474797,103.5823568,104.1364654,104.2019237,104.603506,104.671837,104.7096253,104.8232901,104.9489937,105.0409516,105.166584,105.0545726,105.1603083,105.1481346,105.1045212,105.0770582,104.9622441,104.7674491,104.6950493,104.6742161,104.6077843,104.327699,103.751887,102.4474435,102.2320737,102.1247182,101.7732146,101.65403,101.7517013,101.4599547,101.3247232,101.1190238,100.5414776,99.91036289,99.47860417,99.20171842,98.87420558,98.77954936,98.69887583,98.52296879,98.77472532,98.71747781,98.56750734,98.85861161,99.20425474,99.3015038,99.46607767,99.53880475,99.49472323,99.36541526,99.36031322,99.15449017,99.02912647,98.67175926,98.46693848,98.32147827,98.30544186,98.04683819,97.90440142,97.74829946,97.58144583,97.59209571,97.53389067,97.42528271,97.41739502,97.53837244,97.71090349,97.91967251,97.97255758,98.10511879,98.29130086,98.58027596,98.78196077,98.84198479,99.03609115,99.35942649,99.61511152,100,100.0543198,100.2148676,100.3215827,99.90863429,99.77840243,99.72747003,99.75979149,99.86373832,99.91527945
영천시,106.7220372,108.049148,108.1149023,108.6396786,108.9038034,108.2771734,108.5560972,108.0956183,108.4755524,109.6061014,110.3295666,110.8644611,111.3792036,112.5400251,112.9504622,113.1570501,113.7353642,113.741344,114.0491573,113.8067848,113.490931,113.3309565,113.6516744,114.3463642,115.2219827,116.1595796,117.0502649,117.3405169,117.6628353,118.2449701,118.740789,119.2813538,120.6534863,121.9689559,122.7263746,123.4495003,123.9953518,124.2264436,124.0755104,123.6965239,123.3960135,122.9135847,122.6164503,122.5718073,122.5039097,122.2502508,122.111856,121.6825636,121.0972513,120.1065957,119.7125347,119.1708003,118.5291257,117.9430748,117.3847945,117.0307944,116.7814882,116.5077562,116.0498369,115.2821263,114.8011074,114.8011074,114.314515,113.9547814,113.6001183,113.2924371,112.8042113,112.4591452,111.8723094,111.2407578,111.1754417,111.0006813,110.8342322,110.6997506,110.7961087,110.7480998,109.9307984,108.1636831,106.6106838,105.9228729,104.6224247,104.0619057,103.3823757,103.1093821,102.6926375,102.6236548,102.4179618,102.0043344,101.7430227,101.307626,100.767128,100.5113355,100.4686785,100.3219504,100.1171523,100.0190256,99.86063888,99.72422137,99.60768351,99.59100171,99.66530013,99.84816567,99.92016125,100,99.97770499,99.96280779,99.94547957,99.90809397,99.82153291,99.6936601,99.61523042,99.55627768,99.49049582
상주시,94.8204197,95.06021898,95.71684295,95.71684295,96.19397901,96.92974698,97.38802535,98.01336379,97.89998558,97.97245918,98.12681734,98.13987044,98.53590433,99.18443414,99.73799937,100.1537567,100.0256741,99.89032876,99.93276324,99.9074948,99.79059802,99.76454741,99.68661886,99.64054821,99.68242077,99.69797014,99.69797014,99.73671059,99.74545973,99.82829967,99.82829967,99.79879497,99.79879497,99.82143482,99.57706526,99.51061199,99.39305524,99.28364727,99.17204766,99.07634287,99.05995591,99.06154422,99.08209552,99.0832855,99.08409293,99.08398796,98.96030133,99.06069143,98.85744169,98.87088646,98.84888282,98.74493971,98.73300789,98.72792557,98.97638238,99.02708986,99.22119976,99.42051478,99.47514807,99.79586501,100.1269402,100.3605286,101.264522,101.8029338,102.3185861,102.4307025,102.5973127,102.9100944,103.1684801,103.277461,103.2745025,103.3558298,103.479327,103.5302111,103.5006997,103.6795838,103.6835653,103.0386571,102.5181501,101.9835617,101.6488963,101.5354471,101.4636591,101.3359591,101.275395,101.379548,101.4006652,101.3796337,100.9216527,100.7934033,100.6361834,100.5125302,100.3659387,100.2343995,100.1750769,99.92180505,99.52828425,99.57779152,99.79070644,99.96666337,99.92468193,99.90791055,99.95235361,100,100.0218828,100.0421438,100.0492285,100.0498931,100.05689,100.0799301,99.98147556,99.92294728,99.87943575
문경시,90.04648303,90.0197493,90.1689427,90.35200713,89.96229404,90.05359151,90.13670276,90.13670276,90.49611995,90.51635556,90.59275336,90.92503398,91.54423212,91.69912885,92.14998684,93.3405494,93.93059207,93.9809649,94.1528649,94.03586506,94.35290296,94.59669137,94.63759546,95.13150954,95.52477983,95.82987725,95.8771917,96.16487335,96.34223508,96.80984438,97.09777072,97.69015897,97.99613046,98.46855057,99.24453163,99.47625886,99.95582323,100.1151449,100.4705643,100.3776688,100.7937484,101.3567951,101.3057855,101.5824554,101.8973807,102.1660625,102.2445305,102.3327458,102.372323,102.3989525,102.4033208,102.3983816,102.4618458,102.5882567,103.1979235,103.2592966,103.4006303,103.7924808,104.1452249,104.2644947,105.4643918,105.4868372,105.5383672,105.412505,105.2581422,105.215993,104.9520936,105.3860637,105.4171951,105.1850611,104.9141413,104.6011537,104.2709245,104.0043858,103.7883129,103.490572,103.2715375,102.9678908,102.7045095,102.1052618,102.1150553,102.1161444,102.1152797,101.9915548,101.8333827,101.6916197,101.3972886,101.2339099,101.1802738,101.047413,100.8809405,100.7524381,100.7524381,100.725248,100.6685968,100.6058,100.6058,100.6867059,100.6798401,100.7748794,99.96623692,99.70247693,99.88502355,100,100.1496275,100.3104198,100.6266613,101.7947438,102.7548856,103.3262317,103.5163269,103.8717467,103.9873592
경산시,87.60676647,88.61795648,89.09815229,89.47831531,89.99012573,90.61908199,91.42943884,91.76684187,92.99588262,93.72572785,94.34189394,95.62407476,96.68287403,97.85029821,99.4569398,102.0395424,102.5128063,103.3761413,103.9339508,104.4208871,104.9170867,105.4914067,106.3353825,107.5981723,108.5629908,109.3242551,109.9221037,110.6410693,111.3402686,111.9670998,112.4298021,113.236028,113.8089785,114.3311759,114.7463099,114.8636939,115.0052088,114.9228848,114.796908,114.583873,113.4166974,112.7052104,111.9862041,110.9432095,109.8179919,108.9473553,108.1213649,107.8889255,107.6299234,107.1990157,107.0245199,106.687909,106.0188413,105.1714357,104.4084775,104.025458,103.5590881,103.5517975,103.5377228,103.5981051,103.6752911,103.8506945,103.6250216,103.2949777,103.2908661,103.2178529,102.9261033,102.5318593,102.3848451,102.0251291,101.4750399,100.8893055,100.2693134,99.31764832,98.67109668,98.18705263,98.03906715,97.63815841,97.26799727,96.93707357,96.6297699,96.06179483,95.5949236,95.5818929,95.35477971,95.27731402,95.32009127,95.25322917,95.09759426,94.91519636,94.79067305,94.69366516,94.75584265,94.84836291,95.00522326,95.29665686,95.54476244,96.40190077,97.03035101,97.83319485,98.26604807,98.84662459,99.47395111,100,100.3631474,100.5864338,100.7144492,100.8547662,100.9116187,100.9792702,101.0075453,100.9911965,100.943596
칠곡군,107.0895519,107.5445591,107.9908817,108.1104167,109.120959,111.1868924,112.8987491,113.9402893,115.3829258,116.8542471,117.6426956,119.498784,121.5008438,124.256127,125.7979923,126.725048,127.5720892,128.0586692,128.269711,128.269711,128.2046994,127.5096354,126.9909324,126.4251413,126.3919528,126.3919528,126.1026357,126.0710377,126.0710377,125.8636116,125.7773961,125.4824101,125.3331938,125.2670066,125.1429316,124.8755924,124.5637097,124.3235443,124.1128295,123.8638381,123.6757651,123.3036827,122.852438,122.4609615,121.9169212,121.1941654,120.649606,120.4824357,120.4361475,120.2150208,120.1415595,119.9257818,119.570885,119.2581417,119.1253828,118.7470165,118.2571223,117.6961431,117.2373102,116.7094556,116.1527024,115.8230029,115.5108001,114.6298911,114.3083623,113.7399211,112.9538677,112.159636,111.8270142,111.5778409,111.2907574,111.107769,110.3099455,109.5902429,109.1915766,108.2660114,107.7781353,107.3889093,106.7631576,106.3346188,105.7389606,104.2891023,103.2710187,103.2617928,102.9644107,102.4654537,102.2080346,101.7984733,100.9779577,100.3955774,99.26530633,98.90488906,98.8971742,98.89512916,98.88293264,98.76155585,98.75846844,98.79669448,98.91753306,99.03233355,99.13067496,99.27855013,99.42047883,100,100.3494706,100.6958372,101.1212609,101.5585321,101.9669984,102.4151269,102.7905007,102.9827003,103.137776
경상남도,107.1759593,106.8193893,106.4300495,106.2074545,106.1960271,106.5072116,106.7487793,106.8423448,106.8003102,106.6928622,106.7473418,106.9652305,107.0938096,107.1914427,107.3173664,107.4535833,107.6598459,107.9143664,108.1278734,108.2917863,108.5011275,108.7525633,109.0370672,109.4454991,109.7453253,110.0694125,110.2778008,110.4683674,110.6803932,110.9589993,111.1802858,111.4088218,111.5378546,111.6662978,111.917609,112.0882126,112.2479679,112.3983154,112.3819229,112.346053,112.2997501,112.2664231,112.1781573,112.0415133,111.9022489,111.770252,111.6267774,111.4476371,111.2882718,110.9908649,110.8637391,110.7654051,110.7290009,110.4871129,110.2199939,109.8975798,109.4985796,108.9327459,108.4537793,107.9149306,107.1648531,106.7672713,106.1609575,105.6157377,105.10976,104.4928883,103.4959943,102.6865627,101.8161402,100.6514039,99.73645534,98.90342069,98.2910155,97.50332122,96.86371428,96.39451987,95.9559493,95.43757525,94.94256108,94.41921028,93.73728284,93.12020708,92.57929493,92.16950604,91.9923881,92.09723614,92.15602424,92.32077616,92.47749116,92.51219521,92.41568668,92.6030152,93.1266549,93.3777119,93.53540503,93.6402063,94.1745628,96.10134349,97.12853314,97.653434,98.1083256,98.66066385,99.20258434,100,100.6034089,101.4800262,102.3850827,103.6569322,104.8354084,105.4175811,105.7307926,106.0270736,106.4204297
창원시,107.3996309,107.0709441,106.7206713,106.5107008,106.4206221,106.733923,107.1803715,107.3160172,107.3568226,107.3047038,107.3311734,107.6726407,107.8789908,107.9720965,108.1253952,108.283242,108.576191,108.8082276,109.0320078,109.249371,109.5337642,109.8241491,110.151471,110.7180839,111.1269367,111.5820728,111.8069396,112.0726107,112.3418572,112.7402996,112.9294109,113.1961693,113.3923387,113.4822487,113.638869,113.7125261,113.8030933,113.9416171,113.8469304,113.7460605,113.606603,113.4480019,113.2107371,112.8671439,112.5578816,112.2019877,112.0546457,111.6642011,111.2892246,110.9698988,110.6177083,110.2651121,109.9651514,109.5081297,109.0118954,108.4605618,107.7173664,106.505371,105.4676472,104.3991256,102.9568978,102.1927353,101.3577345,100.6323081,99.9025352,99.27689923,98.0779522,97.19619801,96.22952258,95.01304175,93.99231996,93.34082713,92.83912407,92.19400338,91.87660386,91.54469665,91.11080789,90.63024776,90.02148178,89.59027896,88.81999831,88.15341488,87.62326319,87.38295232,87.38395525,87.85334235,88.24657981,88.67782245,88.91980074,88.8586517,88.64465315,88.96164487,90.18860199,90.93097011,91.42246635,91.65187823,93.29742078,97.44937755,98.78672211,98.96056053,98.82058107,99.10808647,99.35822191,100,100.7937852,101.8690538,102.8570659,104.730728,106.7235198,107.8074548,108.3800786,108.8980204,109.55913
진해시,105.5705365,105.3546168,104.6428273,104.4732328,104.3874686,104.9959734,105.6054641,105.648336,105.6058262,105.4490084,105.5740689,106.1269446,106.4465983,106.5137551,106.6630458,106.9731814,107.0263475,107.1861236,107.302215,107.5118954,107.5549181,107.5212399,107.6373122,107.8365062,107.9332042,107.9934324,108.2082069,108.3129235,108.4561767,108.4755624,108.4039867,108.4302901,108.4320836,108.3760426,108.4052701,108.3271938,108.0732411,108.0969298,107.9151831,107.8016821,107.6476929,107.4882909,107.3860031,106.963058,106.6454912,106.0450784,105.8375798,105.1253784,104.7641202,104.3163859,104.0471551,103.5461015,103.240863,102.4269776,101.6653585,101.1621507,100.9124065,100.4002025,100.0563858,99.52709427,98.92188048,98.32203356,97.26836841,96.35244281,95.63263713,95.10766119,93.9493313,93.19641577,92.65779383,92.20860219,92.02590121,91.80577842,91.71395711,91.41585889,90.93199644,90.69794489,90.12417779,89.97378825,89.85473874,89.59784349,88.73801999,87.76097474,87.22062223,86.91151423,86.63318386,86.67148462,86.83850945,87.09612342,87.17936353,87.17575944,86.97611265,86.94277483,87.35906823,87.52962653,87.65053648,87.7371375,88.24870384,90.35111471,91.92938028,92.60785681,94.41829141,97.73004834,99.62474728,100,100.2850743,100.6923023,100.8257785,101.4801972,102.9094905,103.1266971,103.3142584,103.6051871,104.1334356
진주시,98.01626479,97.18967816,96.6179209,96.30309423,96.39732981,96.89422991,96.65621796,96.61050719,96.22935231,95.83790634,96.19079114,96.12148189,96.0151596,96.10130763,96.28119198,96.26938823,96.05602765,96.10343386,96.07017826,95.90620431,95.73308981,95.69492798,95.76144907,95.77831567,95.61977467,95.38417573,95.32329326,95.29073708,95.35451349,95.551854,95.71573771,95.8368819,95.98689806,96.16917082,96.38668323,96.60221794,96.83881334,97.31668055,97.65630277,97.91771769,98.03577366,98.32074902,98.76517644,99.19057093,99.56004657,100.0332533,100.3722683,100.836715,101.4675364,102.276138,103.2545225,104.2493718,105.4716837,105.961599,106.692315,106.8324686,106.9029133,107.021488,107.0747538,107.0031835,107.1087862,107.0659635,107.005677,106.6122923,106.455255,106.0843796,105.6977959,105.5099072,105.1585206,104.9912279,104.8368537,104.3322812,103.4532635,102.4577168,102.1661726,101.7713543,101.4411491,100.5522083,99.51842519,98.35729909,97.64654594,96.90978703,95.56897321,94.59773856,94.05612762,93.66050097,93.36700248,93.28498787,93.23539613,93.40456088,93.5076935,93.77303937,94.03094212,94.21478875,94.39065129,94.66378896,94.98024416,95.82914443,96.51693066,97.48656049,98.27445172,98.88856492,99.51361193,100,100.143806,100.322942,100.6844681,101.2145581,101.8552454,102.1419118,102.5125978,103.0665139,103.6596998
통영시,105.8834045,105.8578971,105.7362462,105.7283179,106.103898,106.732791,106.7296637,106.620533,106.6100218,106.4947522,106.5397419,106.7674359,107.1611707,107.2837435,107.5178342,107.6292782,107.8105832,108.226276,108.5506026,108.6369095,109.0581789,109.0581789,109.2587844,109.5595617,109.7118819,110.080557,110.2416997,110.5250328,110.7657732,111.3680295,111.6827366,112.1048929,112.2876891,112.3874209,112.6599467,112.740411,112.9776779,113.1653958,113.0762538,113.1591894,113.0943432,113.0489679,112.894822,112.6350137,112.3742172,112.0460449,111.6991496,111.364833,110.9802272,110.5167882,110.1721455,109.7973577,109.3747296,108.6500396,108.2414436,107.7925126,107.3820429,106.5987419,106.1948582,105.8974504,105.4723012,105.4348509,104.8814744,104.2489601,103.8257783,103.210945,102.6791459,102.1557086,101.0127385,99.13344145,98.3871631,97.56179968,97.56488287,96.72675236,95.58854301,94.80599911,94.6159288,94.40716552,94.15539845,94.11362532,93.99320749,93.91084512,94.00935492,94.08199963,94.07450547,94.38767296,94.52120651,94.72249044,94.72671575,94.79364182,94.78443303,94.73129818,94.33597274,94.54164164,94.74765257,94.98288531,94.67839273,94.91277658,95.275648,95.81337693,96.42343086,97.90140553,99.04800296,100,100.4638163,100.8918869,101.294653,101.581254,101.8418104,102.1135357,102.1932271,102.2717186,102.4002359
사천시,109.1303578,108.9866797,108.5883303,108.3434853,108.2912193,108.2331196,108.0652689,108.002828,107.9325713,107.5474413,107.6052568,107.8036532,107.8819081,107.8348543,107.9244392,108.0375061,108.1629124,108.4061964,108.6253304,108.6745513,108.9021455,109.1190041,109.3321798,109.7088286,109.9878821,110.22294,110.4724192,110.6974218,111.0030114,111.6707722,112.097103,112.5854011,112.8624518,113.3614002,114.1572584,115.0307035,115.4798279,115.7943272,116.3192729,116.8410323,117.0833713,117.5454005,118.1659502,118.8105166,119.2778535,119.987916,120.4319144,120.8305833,121.225847,121.8271207,122.2943983,122.8667905,123.2721185,123.921301,124.4602666,125.0153732,125.1500741,125.2901339,125.2862044,125.1192598,125.074006,124.8827891,124.5897801,124.1968856,124.2312812,123.5924803,122.6082732,121.5490852,121.0459725,120.6102268,120.3147593,119.5400907,118.6986621,117.1865346,116.3797332,115.861367,115.2500468,114.0270247,113.1577946,112.1618061,110.4513814,108.7886492,107.5871381,106.0362685,104.8971079,104.3605374,103.8605941,103.6712242,103.5415093,103.4916644,103.4075616,103.1830814,102.923301,102.5752417,102.1799615,101.9298835,101.5250509,101.0334835,100.7805299,100.6300671,100.5609174,100.4534662,100.1899507,100,100.0343065,100.0513331,100.2724743,100.5709878,100.9473876,101.0913733,101.0514529,101.1497007,101.4446865
김해시,110.3288747,109.9751924,109.7538409,109.5506448,109.3369753,109.2560495,109.3971296,109.5660127,109.7496574,109.7783254,109.7934014,109.9869597,110.1354956,110.1310728,110.1298619,110.2288511,110.4230988,110.8360116,111.1299246,111.3567773,111.6313194,111.9685644,112.3357034,112.7655576,113.1841804,113.7011301,114.0366141,114.2311622,114.7278805,115.0288984,115.3735653,115.7833997,115.9413382,116.1141257,116.5555847,116.7581198,116.913096,117.099712,117.0293365,116.911356,116.8894785,116.6496794,116.5014167,116.3873905,116.2244768,116.1201977,115.9968173,116.0091445,116.0999338,116.1566962,116.2059584,116.0741273,115.8337181,115.5011569,114.9577758,114.544537,114.2069691,113.9401465,113.7925087,113.5513243,113.0954149,112.9708783,112.5775094,112.2850716,111.9361463,111.6487739,110.9551617,110.2841856,109.6298674,107.8167722,106.2523702,104.7020271,103.7899001,102.4180975,100.6050304,99.59958736,98.43011846,97.34960124,96.62454997,95.6815161,94.70918637,93.85311812,93.54307078,93.38063198,93.52056677,93.78322939,94.05673073,94.47835372,95.13065336,95.50530439,95.56507481,95.96459695,96.05043986,95.99974346,95.83043624,95.62846607,95.39398667,95.98167432,96.5646616,97.19167083,97.70428582,98.20578154,98.86188827,100,100.4972531,101.3810561,102.6101079,104.0106162,105.1515763,105.5583918,105.6676688,105.6537901,105.7024441
밀양시,111.3984309,110.3260972,110.5756519,110.3889758,110.2909625,110.2465841,110.1592649,110.1306796,109.7490223,109.4473093,109.3077787,109.7337587,109.8120405,109.8822942,109.7990676,109.8338721,109.8446604,109.5575406,109.3745045,109.2913488,109.2199514,109.1772645,109.254931,109.1649217,108.8842074,108.8146837,108.8557909,108.8357801,108.917148,109.057616,109.1732409,109.3236019,109.3887969,109.5600464,109.7069506,109.930209,110.1473175,110.1252997,110.1970954,110.4354898,110.4549759,110.5768485,110.7944727,110.9636458,111.3057932,111.4321934,111.6325834,111.8481397,112.2012041,112.4340004,112.5674871,112.5212273,112.5483197,112.6617966,113.0828639,113.2379919,113.5619251,113.835369,114.1443379,114.4175327,114.5301084,114.5686779,114.7152186,114.8997976,115.0629713,115.0958554,114.2409573,113.5186618,113.2706791,112.2079694,112.5005044,112.8484707,112.8139921,112.7907897,112.4354508,111.9137599,111.553982,111.1723542,110.3252265,108.8723119,106.9127184,106.0244744,104.9585743,103.1655769,102.4492158,102.1254185,101.5727172,101.2230453,101.0496668,100.8895478,100.6478842,100.5225654,100.3501254,100.1546201,99.86335736,99.61315093,99.40926001,99.09712034,99.19901361,99.60820248,99.79649654,99.83739417,99.89993214,100,100.2008266,101.0493069,101.7325599,102.5501018,103.2367964,103.6422772,103.6682596,103.7530501,103.9626299
